store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,fit_size,price,special_price,weight,msrp,manufacturer,status,is_recurring,visibility,tax_class_id,volume_comprimento,volume_altura,volume_largura,posting_days, ,short_description,meta_keyword,custom_layout_update,postmethods,product_shipping,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,website,_media_image,_media_lable,_media_position,_media_is_disabled
admin,base,Default,simple,"368,370,371,373,374",AL1421484,0,"Flores em papel tamanho ""P"" - Amarela",,,/1/0/109.jpg,/1/0/109.jpg,/1/0/109.jpg,flores-em-papel-tamanho-p-amarela,flores-em-papel-tamanho-p-amarela.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,10.0000,,,,Casa Júpiter,Habilitado,Não,"Catálogo, Busca",Nenhum,8,,12,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-14 16:17:26,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,"Flores em papel tamanho ""P"" - Amarela",0,simple,,,,,,,
admin,base,Default,simple,"368,370,371,373,374",AL1421485,0,"Flores em papel tamanho ""P""- Dourada",,,/1/1/112.jpg,/1/1/112.jpg,/1/1/112.jpg,flores-em-papel-tamanho-p-dourada,flores-em-papel-tamanho-p-dourada.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,10.0000,,,,Casa Júpiter,Habilitado,Não,"Catálogo, Busca",Nenhum,10,,15,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-14 16:17:27,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,"Flores em papel tamanho ""P""- Dourada",0,simple,,,,,,,
admin,base,Default,simple,"368,370,371,373,374",AL1421486,0,"Flores em papel tamanho ""P""- Margarida",,,/1/1/113.jpg,/1/1/113.jpg,/1/1/113.jpg,flores-em-papel-tamanho-p-margarida,flores-em-papel-tamanho-p-margarida.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,10.0000,,,,Casa Júpiter,Habilitado,Não,"Catálogo, Busca",Nenhum,2,,10,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-14 16:17:28,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,"Flores em papel tamanho ""P""- Margarida",0,simple,,,,,,,
admin,base,Default,simple,"368,370,371,373,374",AL1421487,0,"Flores em papel tamanho ""P""- Gérbera",,,/1/1/114.jpg,/1/1/114.jpg,/1/1/114.jpg,flores-em-papel-tamanho-p-gerbera,flores-em-papel-tamanho-p-gerbera.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,10.0000,,,,Casa Júpiter,Habilitado,Não,"Catálogo, Busca",Nenhum,4,,13,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-14 16:17:29,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,"Flores em papel tamanho ""P""- Gérbera",0,simple,,,,,,,
admin,base,Default,simple,"368,370,371,373,374",AL1421488,0,"Flores em papel tamanho ""P""- Branca",,,/1/1/115.jpg,/1/1/115.jpg,/1/1/115.jpg,flores-em-papel-tamanho-p-branca,flores-em-papel-tamanho-p-branca.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,10.0000,,,,Casa Júpiter,Habilitado,Não,"Catálogo, Busca",Nenhum,5,,12,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-14 16:17:30,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,"Flores em papel tamanho ""P""- Branca",0,simple,,,,,,,
admin,base,Default,simple,"368,370,371,373,374",AL1421489,0,"Flores em papel tamanho ""P""- Morena",,,/1/1/117.jpg,/1/1/117.jpg,/1/1/117.jpg,flores-em-papel-tamanho-p-morena,flores-em-papel-tamanho-p-morena.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,10.0000,,,,Casa Júpiter,Habilitado,Não,"Catálogo, Busca",Nenhum,5,,12,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-14 16:17:31,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,"Flores em papel tamanho ""P""- Morena",0,simple,,,,,,,
admin,base,Default,simple,"368,370,371,373,374",AL14214810,0,"Flores em papel tamanho ""P""- Bianca",,,/1/1/119.jpg,/1/1/119.jpg,/1/1/119.jpg,flores-em-papel-tamanho-p-bianca,flores-em-papel-tamanho-p-bianca.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,10.0000,,,,Casa Júpiter,Habilitado,Não,"Catálogo, Busca",Nenhum,6,,15,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-14 16:17:32,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,"Flores em papel tamanho ""P""- Bianca",0,simple,,,,,,,
admin,base,Default,simple,"368,370,371,373,374",AL14211,0,"Flores em papel tamanho ""P"" - Cosmos",,,/1/0/102.jpg,/1/0/102.jpg,/1/0/102.jpg,flores-em-papel-tamanho-p-cosmos,flores-em-papel-tamanho-p-cosmos.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,10.0000,,,,Casa Júpiter,Habilitado,Não,"Catálogo, Busca",Nenhum,12,,12,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-14 16:17:33,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,"Flores em papel tamanho ""P"" - Cosmos",0,simple,,,,,,,
admin,base,Default,simple,"368,370,371,373,374",AL14212,0,"Flores em papel tamanho ""P"" - Lírio",,,/1/0/103.jpg,/1/0/103.jpg,/1/0/103.jpg,flores-em-papel-tamanho-p-lirio,flores-em-papel-tamanho-p-lirio.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,10.0000,,,,Casa Júpiter,Habilitado,Não,"Catálogo, Busca",Nenhum,9,,17,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-14 16:17:33,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,"Flores em papel tamanho ""P"" - Lírio",0,simple,,,,,,,
admin,base,Default,simple,"368,370,371,373,374",AL14213,0,"Flores em papel tamanho ""P"" - Rosa",,,/1/0/104.jpg,/1/0/104.jpg,/1/0/104.jpg,flores-em-papel-tamanho-p-rosa,flores-em-papel-tamanho-p-rosa.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,10.0000,,,,Casa Júpiter,Habilitado,Não,"Catálogo, Busca",Nenhum,8,,12,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-14 16:17:34,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,"Flores em papel tamanho ""P"" - Rosa",0,simple,,,,,,,
admin,base,Default,simple,"368,370,371,373,374",AL14214,0,"Flores em papel tamanho ""P"" - Vinho",,,/1/1/110.jpg,/1/1/110.jpg,/1/1/110.jpg,flores-em-papel-tamanho-p-vinho,flores-em-papel-tamanho-p-vinho.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,10.0000,,,,Casa Júpiter,Habilitado,Não,"Catálogo, Busca",Nenhum,5,,12,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-14 16:17:35,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,"Flores em papel tamanho ""P"" - Vinho",0,simple,,,,,,,
admin,base,Default,simple,"368,370,371,373,374",AL14221,0,Flor em papel  – Botão rosa. Caixa com 12 unidades,,,/1/2/123.jpg,/1/2/123.jpg,/1/2/123.jpg,flores-em-papel-tamanho-p-bot-o-rosa,flores-em-papel-tamanho-p-bot-o-rosa.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,10.0000,,0.1000,,Casa Júpiter,Habilitado,Não,"Catálogo, Busca",Nenhum,7,,6,,Flor em papel  – Botão rosa. Caixa com 12 unidades,Flor em papel  – Botão rosa. Caixa com 12 unidades,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-15 19:25:18,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Flor em papel  – Botão rosa. Caixa com 12 unidades,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,449,450,451",AL1372011,0,Cachepot 60x60x20,,,/1/6/16187.jpg,/1/6/16187.jpg,/1/6/16187.jpg,cachepot,cachepot.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,59.9000,,3.0100,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,20,60,60,15,Sabe aquela entrada de loja que merece um destaque com plantas e flores? Então ela fica perfeita com esse cachepot.,Cachepot,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-08 19:30:39,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cachepot 60x60x20,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,449,450,451",AL13720110,0,Cachepot com Alça Corten 30x30x30,,,/1/9/19041.jpg,/1/9/19041.jpg,/1/9/19041.jpg,cachepot,cachepot-2410.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,239.9000,,23.1000,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,30,30,30,15,"Sabe aquela entrada de loja que merece um destaque com plantas e flores? Então, ela fica perfeita com esse cachepot em aço corten.",Cachepot,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:18:16,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cachepot com Alça Corten 30x30x30,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,449,450,451",AL1372012,0,Cachepot 45x45x16,,,/1/6/16188_2_1.jpg,/1/6/16188_2_1.jpg,/1/6/16188_2_1.jpg,cachepot,cachepot-2411.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,172.9000,,3.0910,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,16,45,45,15,Sabe aquela entrada de loja que merece um destaque com plantas e flores? Então ela fica perfeita com esse cachepot.,Cachepot,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-10 20:13:07,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cachepot 45x45x16,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,449,450,451",AL1372013,0,Cachepot 35x35x12,,,/1/6/16189.jpg,/1/6/16189.jpg,/1/6/16189.jpg,cachepot,cachepot-2412.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,119.9000,,2.1890,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,12,35,35,15,Sabe aquela entrada de loja que merece um destaque com plantas e flores? Então ela fica perfeita com esse cachepot.,Cachepot,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-10 20:16:29,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cachepot 35x35x12,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,449,450,451",AL1372014,0,Cachepot 20x20x20,,,/1/6/16194_3.jpg,/1/6/16194_3.jpg,/1/6/16194_3.jpg,cachepot,cachepot-2413.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,52.9000,,1.9230,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,20,20,20,15,"A medida desse cachepot é perfeita para você decorar espaços que precisam destaque! Ele pode ajudar você a decorar a prateleira de um departamento feminino, cafeterias ou docerias, ou balcão de uma loja.",Cachepot,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:15:50,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cachepot 20x20x20,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,449,450,451",AL1372015,0,Cachepot 10x10x10,,,/1/6/16194.jpg,/1/6/16194.jpg,/1/6/16194.jpg,cachepot,cachepot-2414.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,29.9000,,1.5460,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,10,10,10,15,"A medida desse cachepot é perfeita para você decorar mesas de bares, restaurantes, docerias, cafeterias e afins!",Cachepot,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:15:20,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cachepot 10x10x10,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,449,450,451",AL1372016,0,Cachepot Cocho 80x15x15,,,/1/6/16267.jpg,/1/6/16267.jpg,/1/6/16267.jpg,cachepot,cachepot-2415.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,89.9000,,3.4580,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,15,15,80,15,Sabe aquela entrada de loja que merece um destaque com plantas e flores? Então ela fica perfeita com esse cachepot.,Cachepot,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:14:38,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cachepot Cocho 80x15x15,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,449,450,451",AL1372017,0,Cachepot 60x30x30,,,/1/6/16481.jpg,/1/6/16481.jpg,/1/6/16481.jpg,cachepot,cachepot-2416.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,239.9000,,3.9570,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,30,30,60,15,"Esse cachepot pode ajudar a decorar aquela mesa de entrada da sua loja, a sua sala de espera. Pode ser usado plantas naturais ou artificias. Caso opte por flores naturais procure por plantas que se adaptem melhor a ambientes fechados e com ar condicionado.",Cachepot,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:13:37,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cachepot 60x30x30,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,449,450,451",AL1372018,0,Cachepot Retangular 90x30x30,,,/1/9/19035_2.jpg,/1/9/19035_2.jpg,/1/9/19035_2.jpg,cachepot,cachepot-2417.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,699.9000,,24.5000,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,30,30,90,15,Sabe aquela entrada de loja que merece um destaque com plantas e flores? Então ela fica perfeita com esse cachepot.,Cachepot,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:12:58,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cachepot Retangular 90x30x30,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,449,450,451",AL1372019,0,Cachepot Corten com 2 Abas 40x40x40,,,/1/9/19040_2.jpg,/1/9/19040_2.jpg,/1/9/19040_2.jpg,cachepot,cachepot-2418.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,499.9000,,25.7000,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,40,40,40,15,"Sabe aquela entrada de loja que merece um destaque com plantas e flores? Então, ela fica perfeita com esse cachepot em aço corten!",Cachepot,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:12:09,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cachepot Corten com 2 Abas 40x40x40,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,446,447,448",AL1372381,0,Cabideiro Pássaro Ferro ,,,/1/3/13986.jpg,/1/3/13986.jpg,,cabideiro,cabideiro.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,57.9000,,3.1200,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,8,16,28,15,Esse lindo cabideiro pode ser usado em cafeterias e docerias como apoio de utensílio de cozinhas e dar um charme diferenciado no seu espaço comercial. Pode ser usado também como porta toalhas em toaletes.,Cabideiro,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:10:57,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cabideiro Pássaro Ferro ,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,446,447,448",AL1372382,0,Cabideiro 4 Ganchos Pássaro,,,/1/6/16001.jpg,/1/6/16001.jpg,,cabideiro,cabideiro-2328.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,99.9000,,2.5000,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,10,22,40,15,Dê uma charme no seu estabelecimento comercial com esse cabideiro. Pode ser usado em cafeterias e docerias como apoio de utensílios de cozinha ou em lojas nos provadores.,Cabideiro,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:10:20,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cabideiro 4 Ganchos Pássaro,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,446,447,448",AL1372383,0,Cabideiro 4 Ganchos Borboleta Vazada,,,/1/6/16002.jpg,/1/6/16002.jpg,/1/6/16002.jpg,cabideiro,cabideiro-2329.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,99.9000,,2.5000,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,10,22,40,15,Dê uma charme no seu estabelecimento comercial com esse cabideiro. Pode ser usado em cafeterias e docerias como apoio de utensílios de cozinha ou em lojas femininas nos provadores. Borboletas estão super em alta!,Cabideiro,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:09:25,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cabideiro 4 Ganchos Borboleta Vazada,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,446,447,448",AL1372384,0,Cabideiro 1 Gancho Pimenta,,,/1/6/16005.jpg,/1/6/16005.jpg,/1/6/16005.jpg,cabideiro,cabideiro-2330.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,64.9000,,4.1200,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,15,16,10,15,Esse lindo cabideiro pode ser usado em restaurantes como apoio de utensílio de cozinhas e dar um charme diferenciado no seu espaço comercial. Pode ser usado também como porta toalhas ou porta bolsas em toaletes.,Cabideiro,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:08:39,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cabideiro 1 Gancho Pimenta,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,446,447,448",AL1372385,0,Cabideiro 1 Gancho Borboleta Vazado,,,/1/6/16007_2.jpg,/1/6/16007_2.jpg,/1/6/16007_2.jpg,cabideiro,cabideiro-2331.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,64.9000,,1.7600,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,13,25,11,15,Esse lindo cabideiro pode ser usado em restaurantes como apoio de utensílio de cozinhas e dar um charme diferenciado no seu espaço comercial. Pode ser usado também em provadores de loja ou porta toalhas em toaletes.,Cabideiro,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-15 17:15:45,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cabideiro 1 Gancho Borboleta Vazado,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,446,447,448",AL1372386,0,Cabideiro Mini Ferro Borboleta 3 Asas ,,,/1/6/16170.jpg,/1/6/16170.jpg,/1/6/16170.jpg,cabideiro,cabideiro-2332.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,37.9000,,1.4700,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,15,11,11,15,Esse lindo cabideiro pode ser usado em restaurantes como apoio de utensílio de cozinhas e dar um charme diferenciado no seu espaço comercial. Pode ser usado também em provadores de loja ou porta toalhas em toaletes.,Cabideiro,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:06:48,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cabideiro Mini Ferro Borboleta 3 Asas ,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,446,447,448",AL1372387,0,Cabideiro 4 Ganchos Cachorro Basset,,,/1/6/16410.jpg,/1/6/16410.jpg,/1/6/16410.jpg,cabideiro,cabideiro-2333.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,99.9000,,7.0800,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,40,22,10,15,"Dê uma charme no seu estabelecimento comercial com esse cabideiro. Pode ser usado em petshops, como expositor de coleiras e outros acessórios.",Cabideiro,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:04:56,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cabideiro 4 Ganchos Cachorro Basset,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,446,447,448",AL1372388,0,Cabideiro 1 Gancho Requadro Menina,,,/1/6/16411.jpg,/1/6/16411.jpg,,cabideiro,cabideiro-2334.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,64.9000,,4.9000,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,14,27,11,15,"O cabideiro ao lado pode ser usado também como porta toalhas ou porta bolsas em toaletes. 
Também fica lindo usado como cabideiro de provador para lojas infantis ou lojas femininas que tenham uma pegada mais romântica!",Cabideiro,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:04:13,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cabideiro 1 Gancho Requadro Menina,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,446,447,448",AL1372389,0,Cabideiro 1 Gancho com Bequadro Menino,,,/1/6/16412.jpg,/1/6/16412.jpg,/1/6/16412.jpg,cabideiro,cabideiro-2335.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,64.9000,,5.0300,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,14,27,11,15,O cabideiro ao lado pode ser usado também como porta toalhas ou porta bolsas em toaletes. Também fica lindo usado como cabideiro de provador para lojas infantis.,Cabideiro,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:03:28,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Cabideiro 1 Gancho com Bequadro Menino,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,441,443,445",AL1372391,0,Porta Papel Menina,,,/1/6/16429.jpg,/1/6/16429.jpg,/1/6/16429.jpg,porta-papel,porta-papel.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,49.9000,,2.6900,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,23,18,25,15,Porta papel com sinalizador feminino,Porta papel,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:02:04,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Porta Papel Menina,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,441,443,445",AL13723910,0,Porta 2 Vasos Borboleta 3 asas,,,/1/6/16105.jpg,/1/6/16105.jpg,/1/6/16105.jpg,porta-vaso,porta-vaso.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,87.9000,,2.7400,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,28,40,40,15,"Aquele cantinho que está vazio e precisa de um toque especial pode ficar perfeito com esse porta vaso. Pode ser usado em bares, restaurantes, lojas femininas e de bijuterias!",Porta vaso,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:01:22,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Porta 2 Vasos Borboleta 3 asas,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,441,443,445",AL13723911,0,Porta 1 Vaso Borboleta Vazada ,,,/1/6/16106.jpg,/1/6/16106.jpg,/1/6/16106.jpg,porta-vaso,porta-vaso-1872.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,42.9000,,2.0200,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,16,16,11,15,"Aquele cantinho que está vazio e precisa de um toque especial pode ficar perfeito com esse porta vaso. Pode ser usado em bares, restaurantes, lojas femininas e de bijuterias!",Porta vaso,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 19:00:24,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Porta 1 Vaso Borboleta Vazada ,0,simple,,,,,,,
